season,week,team,opponent,points_for,points_against,rank,is_playoff,matchup_key,week_team_count,week_rank,is_week_high,is_week_low,is_top_tier,is_bottom_tier,is_top_half,is_bottom_half,all_play_wins,all_play_losses,all_play_win_pct,margin,abs_margin,is_win,is_loss,is_tie,points_share,opp_points_share,is_blowout_win,is_blowout_loss,is_narrow_win,is_narrow_loss
2017,2,Benni,Tommy,71.84,121.8,8,False,2017-2-benni__vs__tommy,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-49.959999999999994,49.959999999999994,False,True,False,0.3709977277422021,0.629002272257798,False,True,False,False
2017,2,Erik,Juschka,98.46,89.68,2,False,2017-2-erik__vs__juschka,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,8.779999999999987,8.779999999999987,True,False,False,0.5233336876793877,0.4766663123206124,False,False,False,False
2017,2,Ritz,Kessi,106.68,61.02,3,False,2017-2-kessi__vs__ritz,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,45.660000000000004,45.660000000000004,True,False,False,0.6361359570661896,0.36386404293381036,True,False,False,False
2017,2,Marv,Simi,83.7,83.72,6,False,2017-2-marv__vs__simi,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-0.01999999999999602,0.01999999999999602,False,True,False,0.49994026997969176,0.5000597300203081,False,False,False,True
2017,2,Simi,Marv,83.72,83.7,1,False,2017-2-marv__vs__simi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,0.01999999999999602,0.01999999999999602,True,False,False,0.5000597300203081,0.49994026997969176,False,False,True,False
2017,2,Tommy,Benni,121.8,71.84,7,False,2017-2-benni__vs__tommy,8,1,True,False,True,False,True,False,7.0,0.0,1.0,49.959999999999994,49.959999999999994,True,False,False,0.629002272257798,0.3709977277422021,True,False,False,False
2017,2,Juschka,Erik,89.68,98.46,4,False,2017-2-erik__vs__juschka,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-8.779999999999987,8.779999999999987,False,True,False,0.4766663123206124,0.5233336876793877,False,False,False,False
2017,2,Kessi,Ritz,61.02,106.68,5,False,2017-2-kessi__vs__ritz,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-45.660000000000004,45.660000000000004,False,True,False,0.36386404293381036,0.6361359570661896,False,True,False,False
2017,3,Benni,Kessi,130.8,112.22,5,False,2017-3-benni__vs__kessi,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,18.580000000000013,18.580000000000013,True,False,False,0.5382273063945354,0.4617726936054645,False,False,False,False
2017,3,Erik,Tommy,63.26,136.82,6,False,2017-3-erik__vs__tommy,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-73.56,73.56,False,True,False,0.31617353058776493,0.6838264694122351,False,True,False,False
2017,3,Ritz,Simi,100.32,100.08,1,False,2017-3-ritz__vs__simi,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,0.23999999999999488,0.23999999999999488,True,False,False,0.5005988023952096,0.49940119760479046,False,False,True,False
2017,3,Marv,Juschka,77.1,72.86,4,False,2017-3-juschka__vs__marv,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,4.239999999999995,4.239999999999995,True,False,False,0.5141371032275274,0.48586289677247274,False,False,True,False
2017,3,Simi,Ritz,100.08,100.32,2,False,2017-3-ritz__vs__simi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-0.23999999999999488,0.23999999999999488,False,True,False,0.49940119760479046,0.5005988023952096,False,False,False,True
2017,3,Tommy,Erik,136.82,63.26,3,False,2017-3-erik__vs__tommy,8,1,True,False,True,False,True,False,7.0,0.0,1.0,73.56,73.56,True,False,False,0.6838264694122351,0.31617353058776493,True,False,False,False
2017,3,Juschka,Marv,72.86,77.1,8,False,2017-3-juschka__vs__marv,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-4.239999999999995,4.239999999999995,False,True,False,0.48586289677247274,0.5141371032275274,False,False,False,True
2017,3,Kessi,Benni,112.22,130.8,7,False,2017-3-benni__vs__kessi,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,-18.580000000000013,18.580000000000013,False,True,False,0.4617726936054645,0.5382273063945354,False,False,False,False
2017,4,Benni,Simi,91.02,93.8,7,False,2017-4-benni__vs__simi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-2.780000000000001,2.780000000000001,False,True,False,0.49247916892111243,0.5075208310788876,False,False,False,True
2017,4,Erik,Ritz,125.16,86.98,3,False,2017-4-erik__vs__ritz,8,1,True,False,True,False,True,False,7.0,0.0,1.0,38.17999999999999,38.17999999999999,True,False,False,0.5899877439426794,0.41001225605732067,True,False,False,False
2017,4,Ritz,Erik,86.98,125.16,4,False,2017-4-erik__vs__ritz,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-38.17999999999999,38.17999999999999,False,True,False,0.41001225605732067,0.5899877439426794,False,True,False,False
2017,4,Marv,Tommy,91.04,97.48,5,False,2017-4-marv__vs__tommy,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-6.439999999999998,6.439999999999998,False,True,False,0.4829195841290049,0.5170804158709951,False,False,False,False
2017,4,Simi,Benni,93.8,91.02,2,False,2017-4-benni__vs__simi,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,2.780000000000001,2.780000000000001,True,False,False,0.5075208310788876,0.49247916892111243,False,False,True,False
2017,4,Tommy,Marv,97.48,91.04,1,False,2017-4-marv__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,6.439999999999998,6.439999999999998,True,False,False,0.5170804158709951,0.4829195841290049,False,False,False,False
2017,4,Juschka,Kessi,57.78,62.96,8,False,2017-4-juschka__vs__kessi,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-5.18,5.18,False,True,False,0.47854894815305615,0.5214510518469438,False,False,False,False
2017,4,Kessi,Juschka,62.96,57.78,6,False,2017-4-juschka__vs__kessi,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,5.18,5.18,True,False,False,0.5214510518469438,0.47854894815305615,False,False,False,False
2017,5,Benni,Erik,96.36,81.06,5,False,2017-5-benni__vs__erik,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,15.299999999999997,15.299999999999997,True,False,False,0.5431180250253634,0.45688197497463645,False,False,False,False
2017,5,Erik,Benni,81.06,96.36,6,False,2017-5-benni__vs__erik,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-15.299999999999997,15.299999999999997,False,True,False,0.45688197497463645,0.5431180250253634,False,False,False,False
2017,5,Ritz,Tommy,78.92,72.04,1,False,2017-5-ritz__vs__tommy,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,6.8799999999999955,6.8799999999999955,True,False,False,0.5227874933757286,0.47721250662427134,False,False,False,False
2017,5,Marv,Kessi,99.36,71.04,4,False,2017-5-kessi__vs__marv,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,28.319999999999993,28.319999999999993,True,False,False,0.5830985915492958,0.4169014084507042,False,False,False,False
2017,5,Simi,Juschka,107.92,124.46,3,False,2017-5-juschka__vs__simi,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,-16.539999999999992,16.539999999999992,False,True,False,0.46441173939237457,0.5355882606076254,False,False,False,False
2017,5,Tommy,Ritz,72.04,78.92,2,False,2017-5-ritz__vs__tommy,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-6.8799999999999955,6.8799999999999955,False,True,False,0.47721250662427134,0.5227874933757286,False,False,False,False
2017,5,Juschka,Simi,124.46,107.92,8,False,2017-5-juschka__vs__simi,8,1,True,False,True,False,True,False,7.0,0.0,1.0,16.539999999999992,16.539999999999992,True,False,False,0.5355882606076254,0.46441173939237457,False,False,False,False
2017,5,Kessi,Marv,71.04,99.36,7,False,2017-5-kessi__vs__marv,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-28.319999999999993,28.319999999999993,False,True,False,0.4169014084507042,0.5830985915492958,False,False,False,False
2017,6,Benni,Ritz,68.74,86.08,6,False,2017-6-benni__vs__ritz,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-17.340000000000003,17.340000000000003,False,True,False,0.4439994832708952,0.5560005167291048,False,False,False,False
2017,6,Erik,Marv,68.48,88.4,7,False,2017-6-erik__vs__marv,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-19.92,19.92,False,True,False,0.43651198368179506,0.563488016318205,False,False,False,False
2017,6,Ritz,Benni,86.08,68.74,1,False,2017-6-benni__vs__ritz,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,17.340000000000003,17.340000000000003,True,False,False,0.5560005167291048,0.4439994832708952,False,False,False,False
2017,6,Marv,Erik,88.4,68.48,3,False,2017-6-erik__vs__marv,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,19.92,19.92,True,False,False,0.563488016318205,0.43651198368179506,False,False,False,False
2017,6,Simi,Kessi,135.36,90.3,2,False,2017-6-kessi__vs__simi,8,1,True,False,True,False,True,False,7.0,0.0,1.0,45.06000000000002,45.06000000000002,True,False,False,0.5998404679606487,0.4001595320393512,True,False,False,False
2017,6,Tommy,Juschka,94.34,104.24,5,False,2017-6-juschka__vs__tommy,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,-9.899999999999991,9.899999999999991,False,True,False,0.47507301843085914,0.524926981569141,False,False,False,False
2017,6,Juschka,Tommy,104.24,94.34,4,False,2017-6-juschka__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,9.899999999999991,9.899999999999991,True,False,False,0.524926981569141,0.47507301843085914,False,False,False,False
2017,6,Kessi,Simi,90.3,135.36,8,False,2017-6-kessi__vs__simi,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-45.06000000000002,45.06000000000002,False,True,False,0.4001595320393512,0.5998404679606487,False,True,False,False
2017,7,Benni,Juschka,103.64,79.48,5,False,2017-7-benni__vs__juschka,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,24.159999999999997,24.159999999999997,True,False,False,0.5659676714722586,0.4340323285277414,False,False,False,False
2017,7,Erik,Kessi,127.22,77.58,6,False,2017-7-erik__vs__kessi,8,1,True,False,True,False,True,False,7.0,0.0,1.0,49.64,49.64,True,False,False,0.6211914062499999,0.37880859375,True,False,False,False
2017,7,Ritz,Marv,88.16,73.02,1,False,2017-7-marv__vs__ritz,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,15.14,15.14,True,False,False,0.5469661248293832,0.45303387517061666,False,False,False,False
2017,7,Marv,Ritz,73.02,88.16,4,False,2017-7-marv__vs__ritz,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-15.14,15.14,False,True,False,0.45303387517061666,0.5469661248293832,False,False,False,False
2017,7,Simi,Tommy,79.74,126.46,3,False,2017-7-simi__vs__tommy,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-46.72,46.72,False,True,False,0.3867119301648885,0.6132880698351115,False,True,False,False
2017,7,Tommy,Simi,126.46,79.74,2,False,2017-7-simi__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,46.72,46.72,True,False,False,0.6132880698351115,0.3867119301648885,True,False,False,False
2017,7,Juschka,Benni,79.48,103.64,7,False,2017-7-benni__vs__juschka,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-24.159999999999997,24.159999999999997,False,True,False,0.4340323285277414,0.5659676714722586,False,False,False,False
2017,7,Kessi,Erik,77.58,127.22,8,False,2017-7-erik__vs__kessi,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-49.64,49.64,False,True,False,0.37880859375,0.6211914062499999,False,True,False,False
2017,8,Benni,Erik,83.06,143.84,6,False,2017-8-benni__vs__erik,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-60.78,60.78,False,True,False,0.3660643455266637,0.6339356544733362,False,True,False,False
2017,8,Erik,Benni,143.84,83.06,5,False,2017-8-benni__vs__erik,8,1,True,False,True,False,True,False,7.0,0.0,1.0,60.78,60.78,True,False,False,0.6339356544733362,0.3660643455266637,True,False,False,False
2017,8,Ritz,Marv,85.72,74.82,1,False,2017-8-marv__vs__ritz,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,10.900000000000006,10.900000000000006,True,False,False,0.5339479257505918,0.46605207424940825,False,False,False,False
2017,8,Marv,Ritz,74.82,85.72,4,False,2017-8-marv__vs__ritz,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-10.900000000000006,10.900000000000006,False,True,False,0.46605207424940825,0.5339479257505918,False,False,False,False
2017,8,Simi,Juschka,111.48,102.48,2,False,2017-8-juschka__vs__simi,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,9.0,9.0,True,False,False,0.5210319685922602,0.47896803140773975,False,False,False,False
2017,8,Tommy,Kessi,64.12,102.78,3,False,2017-8-kessi__vs__tommy,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-38.66,38.66,False,True,False,0.3841821449970042,0.6158178550029958,False,True,False,False
2017,8,Juschka,Simi,102.48,111.48,8,False,2017-8-juschka__vs__simi,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-9.0,9.0,False,True,False,0.47896803140773975,0.5210319685922602,False,False,False,False
2017,8,Kessi,Tommy,102.78,64.12,7,False,2017-8-kessi__vs__tommy,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,38.66,38.66,True,False,False,0.6158178550029958,0.3841821449970042,True,False,False,False
2017,9,Benni,Kessi,75.92,66.08,6,False,2017-9-benni__vs__kessi,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,9.840000000000003,9.840000000000003,True,False,False,0.5346478873239436,0.4653521126760563,False,False,False,False
2017,9,Erik,Marv,97.76,104.72,5,False,2017-9-erik__vs__marv,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-6.959999999999994,6.959999999999994,False,True,False,0.48281311734492294,0.517186882655077,False,False,False,False
2017,9,Ritz,Juschka,78.34,74.62,1,False,2017-9-juschka__vs__ritz,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,3.719999999999999,3.719999999999999,True,False,False,0.5121600418410042,0.48783995815899583,False,False,True,False
2017,9,Marv,Erik,104.72,97.76,3,False,2017-9-erik__vs__marv,8,1,True,False,True,False,True,False,7.0,0.0,1.0,6.959999999999994,6.959999999999994,True,False,False,0.517186882655077,0.48281311734492294,False,False,False,False
2017,9,Simi,Tommy,100.18,99.36,2,False,2017-9-simi__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,0.8200000000000074,0.8200000000000074,True,False,False,0.5020547258694998,0.4979452741305001,False,False,True,False
2017,9,Tommy,Simi,99.36,100.18,4,False,2017-9-simi__vs__tommy,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,-0.8200000000000074,0.8200000000000074,False,True,False,0.4979452741305001,0.5020547258694998,False,False,False,True
2017,9,Juschka,Ritz,74.62,78.34,8,False,2017-9-juschka__vs__ritz,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-3.719999999999999,3.719999999999999,False,True,False,0.48783995815899583,0.5121600418410042,False,False,False,True
2017,9,Kessi,Benni,66.08,75.92,7,False,2017-9-benni__vs__kessi,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-9.840000000000003,9.840000000000003,False,True,False,0.4653521126760563,0.5346478873239436,False,False,False,False
2017,10,Benni,Simi,89.0,97.32,6,False,2017-10-benni__vs__simi,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-8.319999999999993,8.319999999999993,False,True,False,0.4776728209531988,0.5223271790468011,False,False,False,False
2017,10,Erik,Juschka,124.06,76.7,4,False,2017-10-erik__vs__juschka,8,1,True,False,True,False,True,False,7.0,0.0,1.0,47.36,47.36,True,False,False,0.6179517832237498,0.3820482167762503,True,False,False,False
2017,10,Ritz,Kessi,104.74,90.74,1,False,2017-10-kessi__vs__ritz,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,14.0,14.0,True,False,False,0.5358092899529364,0.46419071004706364,False,False,False,False
2017,10,Marv,Tommy,92.66,67.84,3,False,2017-10-marv__vs__tommy,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,24.819999999999993,24.819999999999993,True,False,False,0.5773208722741433,0.4226791277258567,False,False,False,False
2017,10,Simi,Benni,97.32,89.0,2,False,2017-10-benni__vs__simi,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,8.319999999999993,8.319999999999993,True,False,False,0.5223271790468011,0.4776728209531988,False,False,False,False
2017,10,Tommy,Marv,67.84,92.66,5,False,2017-10-marv__vs__tommy,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-24.819999999999993,24.819999999999993,False,True,False,0.4226791277258567,0.5773208722741433,False,False,False,False
2017,10,Juschka,Erik,76.7,124.06,8,False,2017-10-erik__vs__juschka,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-47.36,47.36,False,True,False,0.3820482167762503,0.6179517832237498,False,True,False,False
2017,10,Kessi,Ritz,90.74,104.74,7,False,2017-10-kessi__vs__ritz,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-14.0,14.0,False,True,False,0.46419071004706364,0.5358092899529364,False,False,False,False
2017,11,Benni,Marv,110.6,95.26,5,False,2017-11-benni__vs__marv,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,15.33999999999999,15.33999999999999,True,False,False,0.5372583309044981,0.4627416690955018,False,False,False,False
2017,11,Erik,Simi,114.62,131.22,4,False,2017-11-erik__vs__simi,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,-16.599999999999994,16.599999999999994,False,True,False,0.4662382037097299,0.5337617962902701,False,False,False,False
2017,11,Ritz,Tommy,119.8,53.9,1,False,2017-11-ritz__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,65.9,65.9,True,False,False,0.6896948762233737,0.3103051237766264,True,False,False,False
2017,11,Marv,Benni,95.26,110.6,3,False,2017-11-benni__vs__marv,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-15.33999999999999,15.33999999999999,False,True,False,0.4627416690955018,0.5372583309044981,False,False,False,False
2017,11,Simi,Erik,131.22,114.62,2,False,2017-11-erik__vs__simi,8,1,True,False,True,False,True,False,7.0,0.0,1.0,16.599999999999994,16.599999999999994,True,False,False,0.5337617962902701,0.4662382037097299,False,False,False,False
2017,11,Tommy,Ritz,53.9,119.8,7,False,2017-11-ritz__vs__tommy,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-65.9,65.9,False,True,False,0.3103051237766264,0.6896948762233737,False,True,False,False
2017,11,Juschka,Kessi,45.7,99.98,8,False,2017-11-juschka__vs__kessi,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-54.28,54.28,False,True,False,0.31370126304228446,0.6862987369577155,False,True,False,False
2017,11,Kessi,Juschka,99.98,45.7,6,False,2017-11-juschka__vs__kessi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,54.28,54.28,True,False,False,0.6862987369577155,0.31370126304228446,True,False,False,False
2017,12,Benni,Ritz,125.04,80.68,3,False,2017-12-benni__vs__ritz,8,1,True,False,True,False,True,False,7.0,0.0,1.0,44.36,44.36,True,False,False,0.6078164495430682,0.3921835504569317,True,False,False,False
2017,12,Erik,Kessi,92.58,113.48,6,False,2017-12-erik__vs__kessi,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-20.900000000000006,20.900000000000006,False,True,False,0.44928661554886923,0.5507133844511307,False,False,False,False
2017,12,Ritz,Benni,80.68,125.04,1,False,2017-12-benni__vs__ritz,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-44.36,44.36,False,True,False,0.3921835504569317,0.6078164495430682,False,True,False,False
2017,12,Marv,Simi,100.96,114.22,4,False,2017-12-marv__vs__simi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-13.260000000000005,13.260000000000005,False,True,False,0.46918858629984195,0.5308114137001579,False,False,False,False
2017,12,Simi,Marv,114.22,100.96,2,False,2017-12-marv__vs__simi,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,13.260000000000005,13.260000000000005,True,False,False,0.5308114137001579,0.46918858629984195,False,False,False,False
2017,12,Tommy,Juschka,109.76,73.46,7,False,2017-12-juschka__vs__tommy,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,36.30000000000001,36.30000000000001,True,False,False,0.5990612378561293,0.4009387621438707,True,False,False,False
2017,12,Juschka,Tommy,73.46,109.76,8,False,2017-12-juschka__vs__tommy,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-36.30000000000001,36.30000000000001,False,True,False,0.4009387621438707,0.5990612378561293,False,True,False,False
2017,12,Kessi,Erik,113.48,92.58,5,False,2017-12-erik__vs__kessi,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,20.900000000000006,20.900000000000006,True,False,False,0.5507133844511307,0.44928661554886923,False,False,False,False
2017,13,Benni,Juschka,95.5,125.44,3,False,2017-13-benni__vs__juschka,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-29.939999999999998,29.939999999999998,False,True,False,0.43224404815787093,0.5677559518421291,False,False,False,False
2017,13,Erik,Tommy,140.52,110.98,5,False,2017-13-erik__vs__tommy,8,1,True,False,True,False,True,False,7.0,0.0,1.0,29.540000000000006,29.540000000000006,True,False,False,0.5587276341948311,0.441272365805169,False,False,False,False
2017,13,Ritz,Simi,91.82,105.68,2,False,2017-13-ritz__vs__simi,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-13.860000000000014,13.860000000000014,False,True,False,0.46491139240506324,0.5350886075949367,False,False,False,False
2017,13,Marv,Kessi,84.76,111.74,4,False,2017-13-kessi__vs__marv,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-26.97999999999999,26.97999999999999,False,True,False,0.4313486005089059,0.5686513994910941,False,False,False,False
2017,13,Simi,Ritz,105.68,91.82,1,False,2017-13-ritz__vs__simi,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,13.860000000000014,13.860000000000014,True,False,False,0.5350886075949367,0.46491139240506324,False,False,False,False
2017,13,Tommy,Erik,110.98,140.52,7,False,2017-13-erik__vs__tommy,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-29.540000000000006,29.540000000000006,False,True,False,0.441272365805169,0.5587276341948311,False,False,False,False
2017,13,Juschka,Benni,125.44,95.5,8,False,2017-13-benni__vs__juschka,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,29.939999999999998,29.939999999999998,True,False,False,0.5677559518421291,0.43224404815787093,False,False,False,False
2017,13,Kessi,Marv,111.74,84.76,6,False,2017-13-kessi__vs__marv,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,26.97999999999999,26.97999999999999,True,False,False,0.5686513994910941,0.4313486005089059,False,False,False,False
2017,14,Benni,Tommy,93.84,93.58,4,False,2017-14-benni__vs__tommy,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,0.2600000000000051,0.2600000000000051,True,False,False,0.5006936292818269,0.499306370718173,False,False,True,False
2017,14,Erik,Ritz,104.54,91.22,3,False,2017-14-erik__vs__ritz,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,13.320000000000007,13.320000000000007,True,False,False,0.5340212505108296,0.46597874948917045,False,False,False,False
2017,14,Ritz,Erik,91.22,104.54,2,False,2017-14-erik__vs__ritz,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-13.320000000000007,13.320000000000007,False,True,False,0.46597874948917045,0.5340212505108296,False,False,False,False
2017,14,Marv,Juschka,92.66,95.92,5,False,2017-14-juschka__vs__marv,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-3.260000000000005,3.260000000000005,False,True,False,0.49135645349453816,0.508643546505462,False,False,False,True
2017,14,Simi,Kessi,145.64,61.84,1,False,2017-14-kessi__vs__simi,8,1,True,False,True,False,True,False,7.0,0.0,1.0,83.79999999999998,83.79999999999998,True,False,False,0.7019471756313861,0.29805282436861386,True,False,False,False
2017,14,Tommy,Benni,93.58,93.84,7,False,2017-14-benni__vs__tommy,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-0.2600000000000051,0.2600000000000051,False,True,False,0.499306370718173,0.5006936292818269,False,False,False,True
2017,14,Juschka,Marv,95.92,92.66,8,False,2017-14-juschka__vs__marv,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,3.260000000000005,3.260000000000005,True,False,False,0.508643546505462,0.49135645349453816,False,False,True,False
2017,14,Kessi,Simi,61.84,145.64,6,False,2017-14-kessi__vs__simi,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-83.79999999999998,83.79999999999998,False,True,False,0.29805282436861386,0.7019471756313861,False,True,False,False
2017,15,Benni,Simi,72.1,101.18,4,True,2017-15-benni__vs__simi,8,7,False,False,False,True,False,True,1.0,6.0,0.14285714285714285,-29.080000000000013,29.080000000000013,False,True,False,0.4160895660203139,0.5839104339796861,False,False,False,False
2017,15,Erik,Ritz,109.68,75.72,3,True,2017-15-erik__vs__ritz,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,33.96000000000001,33.96000000000001,True,False,False,0.5915857605177993,0.4084142394822006,True,False,False,False
2017,15,Ritz,Erik,75.72,109.68,2,True,2017-15-erik__vs__ritz,8,6,False,False,False,True,False,True,2.0,5.0,0.2857142857142857,-33.96000000000001,33.96000000000001,False,True,False,0.4084142394822006,0.5915857605177993,False,True,False,False
2017,15,Marv,Juschka,72.08,124.94,5,True,2017-15-juschka__vs__marv,8,8,False,True,False,True,False,True,0.0,7.0,0.0,-52.86,52.86,False,True,False,0.3658511826210537,0.6341488173789464,False,True,False,False
2017,15,Simi,Benni,101.18,72.1,1,True,2017-15-benni__vs__simi,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,29.080000000000013,29.080000000000013,True,False,False,0.5839104339796861,0.4160895660203139,False,False,False,False
2017,15,Tommy,Kessi,119.38,77.64,7,True,2017-15-kessi__vs__tommy,8,2,False,False,True,False,True,False,6.0,1.0,0.8571428571428571,41.739999999999995,41.739999999999995,True,False,False,0.6059283321490204,0.39407166785097963,True,False,False,False
2017,15,Juschka,Marv,124.94,72.08,8,True,2017-15-juschka__vs__marv,8,1,True,False,True,False,True,False,7.0,0.0,1.0,52.86,52.86,True,False,False,0.6341488173789464,0.3658511826210537,True,False,False,False
2017,15,Kessi,Tommy,77.64,119.38,6,True,2017-15-kessi__vs__tommy,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-41.739999999999995,41.739999999999995,False,True,False,0.39407166785097963,0.6059283321490204,False,True,False,False
2017,16,Benni,Ritz,84.04,79.76,4,True,2017-16-benni__vs__ritz,8,3,False,False,True,False,True,False,5.0,2.0,0.7142857142857143,4.280000000000001,4.280000000000001,True,False,False,0.513064713064713,0.4869352869352869,False,False,True,False
2017,16,Erik,Simi,80.8,102.62,3,True,2017-16-erik__vs__simi,8,4,False,False,False,False,True,False,4.0,3.0,0.5714285714285714,-21.820000000000007,21.820000000000007,False,True,False,0.4405190273688801,0.5594809726311198,False,False,False,False
2017,16,Ritz,Benni,79.76,84.04,2,True,2017-16-benni__vs__ritz,8,5,False,False,False,False,False,True,3.0,4.0,0.42857142857142855,-4.280000000000001,4.280000000000001,False,True,False,0.4869352869352869,0.513064713064713,False,False,False,True
2017,16,Marv,Kessi,11.0,11.0,5,True,2017-16-kessi__vs__marv,8,7,False,False,False,True,False,True,0.5,6.5,0.07142857142857142,0.0,0.0,False,False,True,0.5,0.5,False,False,False,False
